Location,Location Latitude,Location Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Radius Category
Moncton,46.089909999999996,-64.780679,Delta Hotels by Marriott Beausejour,46.0880833,-64.7765612,Hotel,500
Moncton,46.089909999999996,-64.780679,Piatto Pizzeria & enoteca,46.08860022045412,-64.77799928193345,Italian Restaurant,500
Moncton,46.089909999999996,-64.780679,TD Canada Trust,46.08797386998733,-64.77920159698215,Bank,500
Moncton,46.089909999999996,-64.780679,Crowne Plaza Moncton Downtown,46.0870428,-64.7838416,Hotel,500
Moncton,46.089909999999996,-64.780679,freshii,46.0888831,-64.7758413,Korean Restaurant,500
Moncton,46.089909999999996,-64.780679,Mexicali Rosa's,46.08887543993071,-64.77605280058613,Mexican Restaurant,500
Moncton,46.089909999999996,-64.780679,Subway,46.088651287395855,-64.77602165184214,Sandwich Place,500
Moncton,46.089909999999996,-64.780679,japan go,46.08873839742197,-64.7764556031226,Japanese Restaurant,500
Moncton,46.089909999999996,-64.780679,Tim Hortons,46.088798266484034,-64.77676391601562,Coffee Shop,500
Moncton,46.089909999999996,-64.780679,Saigon thai,46.089931930829124,-64.77450223874517,Vietnamese Restaurant,500
Moncton,46.089909999999996,-64.780679,Shoppers Drug Mart,46.090085,-64.786795,Pharmacy,500
Moncton,46.089909999999996,-64.780679,TRIIIO (Delta Beauséjour) Moncton,46.08826532907246,-64.77669694410848,Hotel,500
Moncton,46.089909999999996,-64.780679,The Old Cosmo Complex,46.088417060970684,-64.77744860187778,Nightclub,500
Moncton,46.089909999999996,-64.780679,Café Aberdeen,46.09323573412784,-64.77789529514328,Café,500
Moncton,46.089909999999996,-64.780679,Theatre L'Escaouette,46.093891417112395,-64.7783750275256,Performing Arts Venue,500
Montreal,45.506276,-73.56590200000001,Place des Festivals,45.50726422293791,-73.56741428375244,Plaza,500
Montreal,45.506276,-73.56590200000001,Place des Arts,45.50813123533511,-73.56596877466284,Performing Arts Venue,500
Montreal,45.506276,-73.56590200000001,Cinéma Imperial,45.50664890652925,-73.56769200366912,Movie Theater,500
Montreal,45.506276,-73.56590200000001,Esplanade de la Place des Arts,45.507708632734094,-73.56583081422299,Plaza,500
Montreal,45.506276,-73.56590200000001,Brasserie T,45.507251999183616,-73.56649446008318,French Restaurant,500
Montreal,45.506276,-73.56590200000001,Lola Rosa,45.507021,-73.566403,Vegetarian / Vegan Restaurant,500
Montreal,45.506276,-73.56590200000001,Chocolats Favoris,45.508148780196976,-73.56523514485079,Dessert Shop,500
Montreal,45.506276,-73.56590200000001,Salle Wilfrid Pelletier - Place des Arts,45.50849945163347,-73.56709996990374,Concert Hall,500
Montreal,45.506276,-73.56590200000001,Café Parvis,45.505817,-73.569302,Café,500
Montreal,45.506276,-73.56590200000001,Courtyard Montreal Downtown,45.50526884082178,-73.56419831514359,Hotel,500
Montreal,45.506276,-73.56590200000001,La Cage,45.507744786264155,-73.56561206108678,Sports Bar,500
Montreal,45.506276,-73.56590200000001,Luminotherapie,45.50766363682667,-73.56708558755265,Public Art,500
Montreal,45.506276,-73.56590200000001,FOU D'ICI,45.50705742098161,-73.5691614805547,Gourmet Shop,500
Montreal,45.506276,-73.56590200000001,Musée d'art contemporain de Montréal (MAC) (Musée d'art contemporain de Montréal (MACM)),45.50785097286559,-73.56670633766454,Art Museum,500
Montreal,45.506276,-73.56590200000001,NYKS Bistro Pub,45.50632425917815,-73.56638244378388,French Restaurant,500
Montreal,45.506276,-73.56590200000001,Monsieur Restaurant + Bar,45.5047025313352,-73.56361253549095,Restaurant,500
Montreal,45.506276,-73.56590200000001,Salle Claude-Léveillée,45.508070375711405,-73.56575311271025,Performing Arts Venue,500
Montreal,45.506276,-73.56590200000001,La Finca – café & bureau,45.50452048526137,-73.56311578607162,Café,500
Montreal,45.506276,-73.56590200000001,Lucky's Truck,45.50749659879096,-73.56832474310599,Food Truck,500
Montreal,45.506276,-73.56590200000001,Maison du Festival Rio Tinto Alcan - Galerie lounge TD,45.50676959802198,-73.5667014424875,Building,500
Montreal,45.506276,-73.56590200000001,Il Focolaio,45.504009,-73.568213,Pizza Place,500
Montreal,45.506276,-73.56590200000001,Théâtre Maisonneuve,45.508462927727926,-73.5655005040261,Theater,500
Montreal,45.506276,-73.56590200000001,Eggspectation,45.507344302176435,-73.56599111068611,Breakfast Spot,500
Montreal,45.506276,-73.56590200000001,La Maison Symphonique de Montréal,45.509441547983485,-73.56659883480758,Concert Hall,500
Montreal,45.506276,-73.56590200000001,SAQ Sélection,45.506015,-73.569436,Liquor Store,500
Montreal,45.506276,-73.56590200000001,Café du Nouveau Monde,45.50882337065106,-73.56472458136264,French Restaurant,500
Montreal,45.506276,-73.56590200000001,Théâtre du Nouveau Monde,45.50876311012148,-73.56457869433221,Performing Arts Venue,500
Montreal,45.506276,-73.56590200000001,L'Astral,45.50669548774848,-73.56668065374224,Jazz Club,500
Montreal,45.506276,-73.56590200000001,Tiradito,45.50454438091839,-73.5634049166857,Peruvian Restaurant,500
Montreal,45.506276,-73.56590200000001,biirū,45.505104900801804,-73.56886654760454,Japanese Restaurant,500
Montreal,45.506276,-73.56590200000001,Opéra de Montreal,45.508271755944975,-73.5682725906372,Opera House,500
Montreal,45.506276,-73.56590200000001,Winners,45.50784828684112,-73.56417258937476,Department Store,500
Montreal,45.506276,-73.56590200000001,Il Pranzetto,45.507543,-73.561967,Italian Restaurant,500
Montreal,45.506276,-73.56590200000001,Miss Prêt à Manger,45.50475961823262,-73.56364812487229,Gastropub,500
Montreal,45.506276,-73.56590200000001,Le Square Phillips Hôtel & Suites,45.50382053048228,-73.56769166243687,Hotel,500
Montreal,45.506276,-73.56590200000001,Théâtre Jean Duceppe,45.508031152686875,-73.56544017791748,Theater,500
Montreal,45.506276,-73.56590200000001,Mandy's,45.50382272622568,-73.56874816088768,Salad Place,500
Montreal,45.506276,-73.56590200000001,A&W,45.505387,-73.567974,Fast Food Restaurant,500
Montreal,45.506276,-73.56590200000001,Jatoba,45.50337547227794,-73.56741364411731,Restaurant,500
Montreal,45.506276,-73.56590200000001,Escondite,45.50304462383894,-73.5678883120217,Taco Place,500
Montreal,45.506276,-73.56590200000001,Société des arts technologiques [SAT],45.50936934603713,-73.56265399725986,Music Venue,500
Montreal,45.506276,-73.56590200000001,Belgo Building,45.50581959225691,-73.5670589357165,Building,500
Montreal,45.506276,-73.56590200000001,Complexe Desjardins,45.50748258279826,-73.56455235325555,Shopping Mall,500
Montreal,45.506276,-73.56590200000001,Furco,45.505737368493435,-73.56877169402283,Lounge,500
Montreal,45.506276,-73.56590200000001,Cachitos,45.509814,-73.564077,Bakery,500
Montreal,45.506276,-73.56590200000001,Cadet,45.51025997938528,-73.56458439677048,Restaurant,500
Montreal,45.506276,-73.56590200000001,Trattoria Zia,45.50356864929199,-73.567636,Italian Restaurant,500
Montreal,45.506276,-73.56590200000001,MAC: Leonard Cohen Expo,45.5078204012925,-73.56660317656353,Art Museum,500
Montreal,45.506276,-73.56590200000001,La Grande-Place - Complexe Desjardins,45.507503301034035,-73.56453806888416,Plaza,500
Montreal,45.506276,-73.56590200000001,Monument National,45.509225917109354,-73.5623619929212,Comedy Club,500
Montreal,45.506276,-73.56590200000001,Le Mal Nécessaire,45.508536,-73.561218,Cocktail Bar,500
Montreal,45.506276,-73.56590200000001,Taverne F,45.507532,-73.566713,Portuguese Restaurant,500
Montreal,45.506276,-73.56590200000001,Presse Café,45.50509197007485,-73.56817885049452,Coffee Shop,500
Montreal,45.506276,-73.56590200000001,Club Pelicano,45.504440778772626,-73.56343656778336,Cocktail Bar,500
Montreal,45.506276,-73.56590200000001,SAT FoodLab,45.50944615407879,-73.56266781141335,Restaurant,500
Montreal,45.506276,-73.56590200000001,Maison Birks,45.50375617988779,-73.56903498468428,Jewelry Store,500
Montreal,45.506276,-73.56590200000001,La Habanera,45.50315442179302,-73.56822342046142,Cuban Restaurant,500
Montreal,45.506276,-73.56590200000001,AC Hotel Montreal Downtown,45.50580176421155,-73.56365583837038,Hotel,500
Montreal,45.506276,-73.56590200000001,La Capital Tacos,45.508526,-73.56118,Taco Place,500
Montreal,45.506276,-73.56590200000001,PappaRoti,45.505910416027724,-73.56738531592782,Bakery,500
Montreal,45.506276,-73.56590200000001,Café SAT,45.50933194126416,-73.56244744880408,Café,500
Montreal,45.506276,-73.56590200000001,Patisserie Harmonie,45.50700939711022,-73.56089542288306,Bakery,500
Montreal,45.506276,-73.56590200000001,Club Soda,45.5098435273697,-73.56340564634591,Concert Hall,500
Montreal,45.506276,-73.56590200000001,UnderDog Boxing Gym,45.510054603458116,-73.56371018465396,Boxing Gym,500
Montreal,45.506276,-73.56590200000001,Albert Bistro,45.50218789145818,-73.56453833331517,Bistro,500
Montreal,45.506276,-73.56590200000001,Starbucks,45.506936,-73.566061,Coffee Shop,500
Montreal,45.506276,-73.56590200000001,Koa Lua,45.503086,-73.56797,Hawaiian Restaurant,500
Montreal,45.506276,-73.56590200000001,Gesù,45.50580341736081,-73.56598316560795,Concert Hall,500
Montreal,45.506276,-73.56590200000001,Ashtanga Yoga,45.50586111450993,-73.56735101781742,Yoga Studio,500
Montreal,45.506276,-73.56590200000001,Jerry Ferrer,45.502485291697994,-73.56508984977313,Comfort Food Restaurant,500
Montreal,45.506276,-73.56590200000001,Blumenthal,45.50678500959093,-73.56658135357951,Restaurant,500
Montreal,45.506276,-73.56590200000001,Café Différance,45.50246234161205,-73.56267902640327,Café,500
Montreal,45.506276,-73.56590200000001,Espace Des Arts,45.51007519395764,-73.56363683260753,Dance Studio,500
Montreal,45.506276,-73.56590200000001,Kagayaki Shabu Shabu,45.50718485328859,-73.56075314640941,Shabu-Shabu Restaurant,500
Montreal,45.506276,-73.56590200000001,Mai Xiang Yuan,45.50831,-73.56073,Chinese Restaurant,500
Montreal,45.506276,-73.56590200000001,Rocky Mountain,45.5075868732638,-73.5646415105407,Dessert Shop,500
Montreal,45.506276,-73.56590200000001,Les Glaceurs,45.50270902942239,-73.56921701657699,Cupcake Shop,500
Montreal,45.506276,-73.56590200000001,My Canh,45.50848310797975,-73.5607427339794,Vietnamese Restaurant,500
Montreal,45.506276,-73.56590200000001,Gauffre Mignonne,45.510332644909916,-73.56336969059335,Breakfast Spot,500
Montreal,45.506276,-73.56590200000001,Le Léman,45.50229991610567,-73.56809639062502,Swiss Restaurant,500
Montreal,45.506276,-73.56590200000001,Venice,45.502265580070045,-73.56457922456107,Hawaiian Restaurant,500
Montreal,45.506276,-73.56590200000001,Promenade des Artistes,45.50897852206792,-73.56805801391602,Pedestrian Plaza,500
Montreal,45.506276,-73.56590200000001,Chatime 日出茶太,45.507666912567245,-73.56035973766117,Bubble Tea Shop,500
Montreal,45.506276,-73.56590200000001,Furusato,45.50817371219625,-73.57075029189079,Japanese Restaurant,500
Montreal,45.506276,-73.56590200000001,Hotel Zero 1,45.509127878248904,-73.56156298981747,Hotel,500
Montreal,45.506276,-73.56590200000001,Tim Hortons,45.5090828445073,-73.56490977108484,Café,500
Montreal,45.506276,-73.56590200000001,Orange Rouge,45.50673553970188,-73.56057173376445,Asian Restaurant,500
Montreal,45.506276,-73.56590200000001,My Cup of Tea,45.50824736800705,-73.56037761153262,Tea Room,500
Montreal,45.506276,-73.56590200000001,Topman,45.50475485839874,-73.57094098857225,Clothing Store,500
Montreal,45.506276,-73.56590200000001,Hudson's Bay,45.504452057792676,-73.5699999332428,Department Store,500
Montreal,45.506276,-73.56590200000001,Kingdom Gentlemen's Club,45.510295923621385,-73.56415541855324,Strip Club,500
Montreal,45.506276,-73.56590200000001,Le Parterre,45.50997580214699,-73.5666454285097,Outdoors & Recreation,500
Montreal,45.506276,-73.56590200000001,b.cycle Spin Studio,45.50199358685449,-73.56442769719798,Cycle Studio,500
Montreal,45.506276,-73.56590200000001,Galerie MX,45.503851922370835,-73.56178467189908,Art Gallery,500
Montreal,45.506276,-73.56590200000001,Quartier Chinois / Chinatown,45.507579518151196,-73.56044055775577,Neighborhood,500
Montreal,45.506276,-73.56590200000001,Happy Lamb Hot Pot,45.50765262783883,-73.56031568147485,Mongolian Restaurant,500
Montreal,45.506276,-73.56590200000001,Vinyl,45.507978520587045,-73.57026815414429,Nightclub,500
Montreal,45.506276,-73.56590200000001,Copper Branch,45.50393368462505,-73.57116719526422,Vegetarian / Vegan Restaurant,500
Montreal,45.506276,-73.56590200000001,Marius,45.5093462557708,-73.56430306801514,Café,500
Montreal,45.506276,-73.56590200000001,Nudo,45.5082388386135,-73.56022507146864,Noodle House,500
Nain,56.542536,-61.694467,Atsanik Lodge,56.542578,-61.695713,Hotel,500
Nain,56.542536,-61.694467,The North West Company,56.54326248168945,-61.6900634765625,Supermarket,500
Nain,56.542536,-61.694467,Naine Ferry Dock,56.54384994506836,-61.687828063964844,Pier,500
Ottawa,45.421401,-75.699699,Sheraton Ottawa Hotel,45.4208462,-75.6977118,Hotel,500
Ottawa,45.421401,-75.699699,Alt Hotel Ottawa,45.41997315577382,-75.69894832209684,Hotel,500
Ottawa,45.421401,-75.699699,Juice Monkey,45.41953670977729,-75.69944471827394,Juice Bar,500
Ottawa,45.421401,-75.699699,Sansotei Ramen 三草亭,45.41891961658025,-75.69932781411583,Noodle House,500
Ottawa,45.421401,-75.699699,Ottawa Streat Gourmet,45.42084635549554,-75.69855045716199,Food Truck,500
Ottawa,45.421401,-75.699699,Cafe Deluxe,45.42174369765377,-75.69631040400665,Café,500
Ottawa,45.421401,-75.699699,Queen St Fare,45.420948,-75.69937,Bar,500
Ottawa,45.421401,-75.699699,Mad Radish,45.42161322684433,-75.69672048360431,Theme Restaurant,500
Ottawa,45.421401,-75.699699,TELUS,45.41958742355808,-75.6994791480437,IT Services,500
Ottawa,45.421401,-75.699699,Northern Lights Sound and Light Show,45.423855675085406,-75.69851976721479,Plaza,500
Ottawa,45.421401,-75.699699,Bridgehead,45.419974659292386,-75.69748011721676,Coffee Shop,500
Ottawa,45.421401,-75.699699,Stroked Ego,45.419286,-75.699698,Men's Store,500
Ottawa,45.421401,-75.699699,Riviera,45.423165374158884,-75.69620523362121,Modern European Restaurant,500
Ottawa,45.421401,-75.699699,Bier Markt,45.42165658472595,-75.69964064662196,Restaurant,500
Ottawa,45.421401,-75.699699,Angry Dragonz,45.42074485678192,-75.69823212643382,Food Truck,500
Ottawa,45.421401,-75.699699,Caribbean Sizzler,45.41927376236027,-75.69971538788573,Caribbean Restaurant,500
Ottawa,45.421401,-75.699699,Bread & Sons Bakery,45.41768026853603,-75.69835152471232,Bakery,500
Ottawa,45.421401,-75.699699,National War Memorial,45.42390907691309,-75.69522107296996,Memorial Site,500
Ottawa,45.421401,-75.699699,Downtown YMCA-YWCA,45.42068697171134,-75.69980616482286,Gym,500
Ottawa,45.421401,-75.699699,Bridgehead,45.420073845150505,-75.70016701301832,Coffee Shop,500
Ottawa,45.421401,-75.699699,Cenotaph and Tomb of the Unknown Soldier,45.42387118830077,-75.69531959733061,Monument / Landmark,500
Ottawa,45.421401,-75.699699,Bridgehead,45.42266344155772,-75.69722035453937,Coffee Shop,500
Ottawa,45.421401,-75.699699,Escape Manor,45.420665269693984,-75.70034643341528,Theme Park,500
Ottawa,45.421401,-75.699699,National Arts Centre - Equator Coffee,45.423326147491174,-75.69443924047323,Coffee Shop,500
Ottawa,45.421401,-75.699699,Bijou,45.419289743845695,-75.69972956823142,Lounge,500
Ottawa,45.421401,-75.699699,India Palace,45.419410578839354,-75.70201736307658,Indian Restaurant,500
Ottawa,45.421401,-75.699699,National Arts Centre - Southam Hall,45.422774819434004,-75.6938297857278,Concert Hall,500
Ottawa,45.421401,-75.699699,Ad Mare,45.42010028748938,-75.69780809219424,Food Truck,500
Ottawa,45.421401,-75.699699,D'Arcy McGee's,45.423409256261934,-75.69585093770797,Restaurant,500
Ottawa,45.421401,-75.699699,GoodLife Fitness Ottawa Queen and Bank,45.421146,-75.700422,Gym,500
Ottawa,45.421401,-75.699699,Thai Express,45.421624,-75.697472,Restaurant,500
Ottawa,45.421401,-75.699699,National Arts Centre - Fourth Stage,45.4229558044292,-75.69467002907791,Concert Hall,500
Ottawa,45.421401,-75.699699,Grounded,45.419026896811886,-75.69601295563841,Café,500
Ottawa,45.421401,-75.699699,Shoppers Drug Mart,45.421624,-75.697472,Pharmacy,500
Ottawa,45.421401,-75.699699,Le Moulin de Provence,45.422286090032685,-75.69698006568451,Café,500
Ottawa,45.421401,-75.699699,Shawarma Express,45.42092732628616,-75.69638282060623,Middle Eastern Restaurant,500
Ottawa,45.421401,-75.699699,Ottawa Public Library - Main Branch,45.42026371162985,-75.69534202223649,Library,500
Ottawa,45.421401,-75.699699,Starbucks,45.421305,-75.695622,Coffee Shop,500
Ottawa,45.421401,-75.699699,Tosca Restaurant,45.418880828620146,-75.69674170798635,Italian Restaurant,500
Ottawa,45.421401,-75.699699,Winners,45.4218124,-75.6993954,Department Store,500
Ottawa,45.421401,-75.699699,Swizzles,45.419489849387354,-75.70236734573768,Karaoke Bar,500
Ottawa,45.421401,-75.699699,Bridgehead,45.41813853759108,-75.70267987933816,Coffee Shop,500
Ottawa,45.421401,-75.699699,Café Délice,45.417379795668325,-75.70102590017778,Café,500
Ottawa,45.421401,-75.699699,Starbucks,45.419441,-75.697475,Coffee Shop,500
Ottawa,45.421401,-75.699699,Paradise Poké,45.419155,-75.69972,Hawaiian Restaurant,500
Ottawa,45.421401,-75.699699,Lift Restaurant,45.41871224105595,-75.70443530008777,Restaurant,500
Ottawa,45.421401,-75.699699,Burrito Sensei,45.417637,-75.69813,Sushi Restaurant,500
Ottawa,45.421401,-75.699699,Ralph's Sports Bar & Fat Albert's,45.419402,-75.69666,Sandwich Place,500
Ottawa,45.421401,-75.699699,Second Cup,45.42099219896665,-75.69545733404408,Coffee Shop,500
Ottawa,45.421401,-75.699699,Starbucks,45.419697,-75.703859,Coffee Shop,500
Ottawa,45.421401,-75.699699,Green Rebel,45.41887562252505,-75.70246528853862,Salad Place,500
Ottawa,45.421401,-75.699699,Lord Elgin Hotel,45.4214098064857,-75.69342710224562,Hotel,500
Ottawa,45.421401,-75.699699,New Generation Sushi,45.4206166178806,-75.69399209009777,Sushi Restaurant,500
Ottawa,45.421401,-75.699699,Gabriel Pizza,45.42063905846063,-75.69559504954792,Pizza Place,500
Ottawa,45.421401,-75.699699,RBC Royal Bank,45.423050343358,-75.69672279838727,Bank,500
Ottawa,45.421401,-75.699699,TD Canada Trust,45.417728936358934,-75.70167849172321,Bank,500
Ottawa,45.421401,-75.699699,Express Asian Food,45.41755238422919,-75.69836574591018,Sushi Restaurant,500
Ottawa,45.421401,-75.699699,ARC The.Hotel,45.4203234,-75.6968678,Hotel,500
Ottawa,45.421401,-75.699699,Booster Juice,45.41781553,-75.70296767,Smoothie Shop,500
Ottawa,45.421401,-75.699699,Edoko Japanese Steak House,45.4226047189657,-75.69587588310242,Japanese Restaurant,500
Ottawa,45.421401,-75.699699,Japanese Village,45.420336923675265,-75.69464898699768,Japanese Restaurant,500
Ottawa,45.421401,-75.699699,Tim Hortons,45.422126544761724,-75.69470375776297,Coffee Shop,500
Ottawa,45.421401,-75.699699,Compact Music,45.41746880551266,-75.69818609466319,Record Shop,500
Ottawa,45.421401,-75.699699,Tim Hortons,45.420604,-75.694617,Coffee Shop,500
Ottawa,45.421401,-75.699699,Freshii,45.42276576281337,-75.69733243055389,Salad Place,500
Ottawa,45.421401,-75.699699,Fandom II,45.420497,-75.694336,Toy / Game Store,500
Ottawa,45.421401,-75.699699,New King Shawarma,45.41745893970498,-75.69811263860913,Middle Eastern Restaurant,500
Ottawa,45.421401,-75.699699,Backdrop,45.41945767284898,-75.6944910684558,Restaurant,500
Ottawa,45.421401,-75.699699,Subway,45.420747023652666,-75.69600962268356,Sandwich Place,500
Ottawa,45.421401,-75.699699,Capital Hill Hotel and Suites,45.4215913,-75.6954816,Hotel,500
Ottawa,45.421401,-75.699699,Grill Forty One - G41,45.42176,-75.693811,American Restaurant,500
Ottawa,45.421401,-75.699699,Roast & Brew,45.422776,-75.69668,Café,500
Ottawa,45.421401,-75.699699,Victoria Tower Bell,45.42514236310184,-75.70137977600098,Sculpture Garden,500
Princeton,49.457305,-120.51141299999999,Brown Bridge Pub,49.455976,-120.51005191,Pub,500
Princeton,49.457305,-120.51141299999999,Save-On-Foods,49.4611434,-120.5103696,Grocery Store,500
Princeton,49.457305,-120.51141299999999,Subway,49.45485317965229,-120.50963345373532,Sandwich Place,500
Princeton,49.457305,-120.51141299999999,Shoppers Drug Mart,49.460941,-120.509352,Pharmacy,500
Princeton,49.457305,-120.51141299999999,Petro-Canada,49.458648,-120.505942,Gas Station,500
Princeton,49.457305,-120.51141299999999,Dairy Queen,49.45748134810987,-120.50743997097015,Ice Cream Shop,500
Princeton,49.457305,-120.51141299999999,Canadas Best Value Inn & Suites Princeton,49.45690669,-120.5084925,Hotel,500
Princeton,49.457305,-120.51141299999999,Billy's Family Restaurant,49.455077,-120.51061,Diner,500
Princeton,49.457305,-120.51141299999999,Cool Beanz Coffee House,49.45810586153859,-120.50664390366207,Café,500
Princeton,49.457305,-120.51141299999999,Little Creek Grill,49.458791209157994,-120.50616345543719,Greek Restaurant,500
Quebec City,46.812671,-71.21364200000001,Place d'Youville,46.81242667014215,-71.2142465940788,Plaza,500
Quebec City,46.812671,-71.21364200000001,Quartier Vieux-Québec – Cap-Blanc – Colline-Parlementaire,46.81302121849711,-71.21081857045749,Neighborhood,500
Quebec City,46.812671,-71.21364200000001,Les Délices de l'Érable,46.81325444373501,-71.21210970433643,Gourmet Shop,500
Quebec City,46.812671,-71.21364200000001,BEclub Bistro Bar,46.813674,-71.211341,Gastropub,500
Quebec City,46.812671,-71.21364200000001,Bar Ste-Angèle,46.81322797689723,-71.2117271520669,Bar,500
Quebec City,46.812671,-71.21364200000001,Paillard,46.813850332938145,-71.21085157266452,Bakery,500
Quebec City,46.812671,-71.21364200000001,Chez Boulay - Bistro Boréal,46.81394,-71.210846,Scandinavian Restaurant,500
Quebec City,46.812671,-71.21364200000001,Maison de la Littérature,46.81286597778727,-71.21088156678368,Historic Site,500
Quebec City,46.812671,-71.21364200000001,Librairie Pantoute,46.813829,-71.210874,Bookstore,500
Quebec City,46.812671,-71.21364200000001,Theatre Du Capitole De Quebec,46.813390221577826,-71.21449415203047,Concert Hall,500
Quebec City,46.812671,-71.21364200000001,Palais Montcalm,46.81240512414711,-71.2139403326507,Concert Hall,500
Quebec City,46.812671,-71.21364200000001,Le Saint-Amour,46.811331,-71.210221,French Restaurant,500
Quebec City,46.812671,-71.21364200000001,Morrin Centre,46.81280112905787,-71.2104427978323,History Museum,500
Quebec City,46.812671,-71.21364200000001,Parc de l'Esplanade,46.810424010894884,-71.2115050753354,Park,500
Quebec City,46.812671,-71.21364200000001,Hôtel Manoir D'auteuil,46.81133040613046,-71.21160403205027,Bed & Breakfast,500
Quebec City,46.812671,-71.21364200000001,Palace Royal,46.81225613849557,-71.21560975155099,Hotel,500
Quebec City,46.812671,-71.21364200000001,Brûlerie St-Jean,46.8119058368838,-71.21575973176235,Coffee Shop,500
Quebec City,46.812671,-71.21364200000001,Hotel Manoir Victoria,46.81419976932041,-71.21091624453854,Hotel,500
Quebec City,46.812671,-71.21364200000001,Fontaine de Tourny,46.809683397329096,-71.21263564695727,Plaza,500
Quebec City,46.812671,-71.21364200000001,Hôtel du Vieux-Québec,46.81462638330255,-71.20950816699569,Hotel,500
Quebec City,46.812671,-71.21364200000001,Mille et une pizzas,46.816351,-71.213759,Pizza Place,500
Quebec City,46.812671,-71.21364200000001,La Ninkasi,46.81119687325639,-71.21715241650844,Bar,500
Quebec City,46.812671,-71.21364200000001,Restaurant La Grolla,46.812802286369944,-71.21753964181467,Swiss Restaurant,500
Quebec City,46.812671,-71.21364200000001,Saveurs Du Monde,46.811525084964615,-71.21663659173126,Moroccan Restaurant,500
Quebec City,46.812671,-71.21364200000001,Vieux-Québec,46.81309074452116,-71.20740782281237,Neighborhood,500
Quebec City,46.812671,-71.21364200000001,Tutto Gelato,46.81073094508717,-71.21841069382964,Ice Cream Shop,500
Quebec City,46.812671,-71.21364200000001,Assemblée nationale du Québec,46.808703094183095,-71.21415138244629,Capitol Building,500
Quebec City,46.812671,-71.21364200000001,Polina Pizzeria,46.81151795525871,-71.20778522896681,Pizza Place,500
Quebec City,46.812671,-71.21364200000001,Bello Ristorante,46.810592633371236,-71.20923472768158,Italian Restaurant,500
Quebec City,46.812671,-71.21364200000001,Café Félin Ma Langue Aux Chats,46.816849323056985,-71.21182981058173,Pet Café,500
Quebec City,46.812671,-71.21364200000001,Pub Nelligan's,46.81081311473673,-71.21884138342601,Pub,500
Quebec City,46.812671,-71.21364200000001,La Maison Smith,46.81335360515684,-71.20765873640076,Café,500
Quebec City,46.812671,-71.21364200000001,Le Hobbit,46.81063716748868,-71.21860801521211,French Restaurant,500
Quebec City,46.812671,-71.21364200000001,Le Comptoir,46.81154198065635,-71.21656210641184,Restaurant,500
Quebec City,46.812671,-71.21364200000001,SAQ,46.81666175315076,-71.21586733273821,Liquor Store,500
Quebec City,46.812671,-71.21364200000001,J.A. Moisan,46.81061238792311,-71.21885740028381,Grocery Store,500
Quebec City,46.812671,-71.21364200000001,La Carotte Joyeuse,46.810460059771025,-71.21908361344371,Grocery Store,500
Quebec City,46.812671,-71.21364200000001,Delta Hotels by Marriott Quebec,46.8094294,-71.2178253,Hotel,500
Quebec City,46.812671,-71.21364200000001,Le Mezze Taverna Grecque,46.81691130960354,-71.211692885155,Greek Restaurant,500
Quebec City,46.812671,-71.21364200000001,Snack Bar Saint-Jean,46.8111874568048,-71.21738899741455,Snack Place,500
Quebec City,46.812671,-71.21364200000001,Restaurant le Veau d'Or,46.811208,-71.217019,French Restaurant,500
Quebec City,46.812671,-71.21364200000001,Bar Le Drague,46.810941093905036,-71.21698507888472,Gay Bar,500
Quebec City,46.812671,-71.21364200000001,Yuzu sushi,46.811453,-71.216685,Sushi Restaurant,500
Quebec City,46.812671,-71.21364200000001,Les Gourmandises Louca,46.811061,-71.217561,Vegetarian / Vegan Restaurant,500
Quebec City,46.812671,-71.21364200000001,SAQ,46.81156664858124,-71.21647285037184,Liquor Store,500
Quebec City,46.812671,-71.21364200000001,Metro Plus Mail St-Roch,46.81605839723904,-71.21789515018565,Supermarket,500
Quebec City,46.812671,-71.21364200000001,Pharmaprix,46.810617,-71.218842,Pharmacy,500
Quebec City,46.812671,-71.21364200000001,L'InterMarché,46.811591,-71.216626,Grocery Store,500
Quebec City,46.812671,-71.21364200000001,Thai Express,46.811668,-71.216629,Restaurant,500
Quebec City,46.812671,-71.21364200000001,Sushi Samurai,46.816564,-71.212767,Sushi Restaurant,500
Quebec City,46.812671,-71.21364200000001,Les Chemins Invisibles - Chapitre 4 - La Frontière de pixels,46.815409266126764,-71.21750767532731,Performing Arts Venue,500
Quebec City,46.812671,-71.21364200000001,Claddagh,46.816533,-71.213882,Irish Pub,500
Regina,50.45065,-104.612339,Tim Hortons,50.450712,-104.610966,Coffee Shop,500
Regina,50.45065,-104.612339,Globe Theatre,50.450114049026546,-104.61053540951612,Theater,500
Regina,50.45065,-104.612339,Scarth St Mall,50.44959362007032,-104.61076498031616,Shopping Mall,500
Regina,50.45065,-104.612339,Hudson's Bay,50.450927390220656,-104.61173102527532,Department Store,500
Regina,50.45065,-104.612339,Famoso,50.44878421173127,-104.61045866542699,Italian Restaurant,500
Regina,50.45065,-104.612339,The Green Spot Cafe,50.44958321373812,-104.60956769148166,Café,500
Regina,50.45065,-104.612339,Victoria Park,50.447994984743616,-104.6121597290039,Park,500
Regina,50.45065,-104.612339,Beer Brothers,50.449833972602256,-104.61082656015809,Gastropub,500
Regina,50.45065,-104.612339,Victoria's Tavern,50.447395461553256,-104.60907807745188,Pub,500
